sample	init_young	init_poisson	opt_young	opt_poisson	init_wcs	opt_wcs	init_zcompress_min	init_zcompress_max	opt_zcompress_min	opt_zcompress_max	init_zcompress_sim_min	init_zcompress_sim_max	opt_zcompress_sim_min	opt_zcompress_sim_max	init_zcompress_sim_2x2x1_min	init_zcompress_sim_2x2x1_max	opt_zcompress_sim_2x2x1_min	opt_zcompress_sim_2x2x1_max
1053_630	5.036455866739757	0.1210347402010216	5.167233369352163	0.1287464170183385	3.8635731479556250e+02	1.1205866670491669e+02	-1.1524814138929794e+03	3.8145282791180227e+02	-5.1972936087154483e+02	1.6445036233726492e+02	-5.9833185363716893e+02	1.8443621832723838e+02	-2.4609509637558978e+02	9.8089003699778019e+01	-6.2879293760799510e+02	2.0190180796492845e+02	-2.4835649827196139e+02	1.0320025195157871e+02	
1053_671	6.366911478270445	0.1560936744186724	6.621748257941742	0.1671723415930354	4.8494853924928481e+02	1.3884853473163579e+02	-1.2585306012384522e+03	4.5832576407433419e+02	-7.7723355167763771e+02	4.0248080200554563e+02	-5.9959548754931097e+02	2.4668288399857931e+02	-3.3568898184996129e+02	1.7616846312364956e+02	-6.2012701108761678e+02	2.5554538845419609e+02	-3.3983226061564324e+02	1.8406354879164573e+02	
1065_112	0.07855160666383779	0.3443006621761664	0.08076602062499208	0.343520135059762	7.6334937034752638e+03	3.0448427686078435e+03	-3.9978101512479520e+02	1.4303955848822568e+02	-1.8882575386893308e+02	1.0664721530314499e+02	-1.1234256785444703e+02	9.4160651876383938e+01	-6.3069811946646887e+01	7.4199837761790732e+01	-1.1665219762364727e+02	9.3399879100369759e+01	-6.6344022413599021e+01	7.4149573385701018e+01	
1065_113	0.07878340089554618	0.2814560627304614	0.07967507262173354	0.2795211055042582	6.1189865517257840e+03	2.4699499437193067e+03	-2.7803921079032745e+02	2.0204996098007283e+02	-1.5501683831965065e+02	1.0440714740304148e+02	-1.1697160718459290e+02	1.1863980265742380e+02	-6.9898544860151844e+01	5.3640298410081520e+01	-1.1843907804541028e+02	1.1858367247183043e+02	-7.2788941930436692e+01	5.3740621084778823e+01	
1065_118	0.07870623888758393	0.312823369370995	0.07912362275715905	0.3112034813639387	7.0877098137873800e+03	2.8019335090599620e+03	-3.3254026768177476e+02	2.1490978507626565e+02	-1.4629923394525599e+02	9.0559313517090132e+01	-1.1126870991811563e+02	1.2882103637425345e+02	-5.1093568765269382e+01	6.8843333078372837e+01	-1.1449743753922421e+02	1.2841861569516294e+02	-5.5492431708816632e+01	6.8855841167239561e+01	
1065_120	0.07890247336771213	0.1570579255611062	0.07901489286475713	0.1563523805234271	1.5462534077349328e+04	3.2634080725890103e+03	-4.4668476932600987e+02	1.3754461483075411e+02	-1.4238332169875338e+02	8.5086970284010562e+01	-2.1496404216913967e+02	7.5987887999173850e+01	-6.7525229437316440e+01	4.4189528837796296e+01	-2.1610835396561532e+02	7.6243937106555080e+01	-6.8007956163418967e+01	4.4455871734343482e+01	
1065_137	0.09912881040443054	0.2821664985707876	0.1000758935465011	0.2819936793706669	5.7128835401078150e+03	2.2395417087755391e+03	-2.8070513743695159e+02	1.8635974454447646e+02	-1.6004942925145258e+02	1.1334973163051640e+02	-1.2130778547528172e+02	1.1269854989028619e+02	-6.0642213311051016e+01	7.2090429228243750e+01	-1.2288452861324515e+02	1.1257302932468009e+02	-6.1004266011123242e+01	7.2115664748768680e+01	
1065_148	0.1243765307674097	0.3112044185188112	0.1252521154846706	0.3079350925586906	5.3471712232379114e+03	1.5990123230457161e+03	-3.3797723377036567e+02	1.9408645909909731e+02	-1.6494665144813607e+02	1.2158739359107415e+02	-1.4754776607918896e+02	1.1366864337680055e+02	-8.3780665980472762e+01	7.1466277039253754e+01	-1.5026822760700790e+02	1.1314683685485343e+02	-8.3663202255492891e+01	7.0548087538961084e+01	
1065_157	0.125044536318009	0.37499312249455	0.127867340255845	0.3726420268684594	3.8596030976513152e+03	1.8248631452464783e+03	-3.0149976693408234e+02	1.3002169812265319e+02	-1.9950193074688428e+02	1.2572712469618277e+02	-7.0065915184210013e+01	7.0917871243318189e+01	-9.3047917708114795e+01	6.3431281109604903e+01	-7.0930253090680367e+01	7.0814611234358608e+01	-9.4809496288858924e+01	6.4056028733590324e+01	
1065_165	0.1249147434171029	0.2813399211897989	0.125614873922838	0.2788530177758474	5.2396357595492809e+03	1.8119351900429099e+03	-3.3835342519935034e+02	1.9983774369398898e+02	-1.9658998169009888e+02	1.0201463169426157e+02	-1.4069574966696646e+02	1.2686723529243940e+02	-8.0275589431726331e+01	7.1254056125909457e+01	-1.4249244730364140e+02	1.2661122648930481e+02	-9.1586175571378888e+01	7.0941282873273153e+01	
1065_170	0.1572771052652415	0.3129828418731215	0.1579164479774096	0.3126602200200678	4.4728856483688123e+03	1.4121722822579386e+03	-4.0899844082171626e+02	2.6787890228112792e+02	-1.9580304467952527e+02	9.6459545300055439e+01	-1.5313262189971942e+02	1.6064508483441523e+02	-8.8962464520481916e+01	6.2710494438545780e+01	-1.5551887088179325e+02	1.6007519085803355e+02	-9.2312448825651899e+01	6.2855657096309777e+01	
1065_173	0.1574843440178659	0.2503335707431302	0.1580820839029976	0.2502444888468187	4.7058966515862467e+03	1.4667095583660557e+03	-3.2658964685548938e+02	2.4458057833558573e+02	-1.7771849598761651e+02	1.4350553303818256e+02	-1.5268686986448637e+02	1.5235077413024604e+02	-7.7895744983172804e+01	7.4820704960557507e+01	-1.5382741158782156e+02	1.5222503409119932e+02	-8.2672722522102262e+01	7.4793852892078206e+01	
1065_184	0.1577759711768121	0.3748373044553933	0.160303700242264	0.3757843562521966	3.8215058759711619e+03	1.4359548404784098e+03	-3.7187867338341186e+02	1.5558832400725811e+02	-2.3580746274315479e+02	1.4736986414050676e+02	-7.1032623126116505e+01	7.4518858811918108e+01	-7.7307206070997069e+01	8.1738700163678885e+01	-7.3797339164227239e+01	7.4264225340634226e+01	-8.2105146946057715e+01	8.1675102000454970e+01	
1065_196	0.1984748091071737	0.3124033758848893	0.2002736043851076	0.3100600290009371	3.8006722628919001e+03	1.2987264848079612e+03	-3.7497766096649440e+02	1.9204876962375539e+02	-2.3001484729187143e+02	1.5158098277999750e+02	-1.6317876465339796e+02	1.1914486102382162e+02	-9.3004205035398471e+01	7.3660169658559397e+01	-1.6566435065904145e+02	1.1862634845867962e+02	-1.0053312044356946e+02	7.4135802769808080e+01	
1065_203	0.1983549992568513	0.3746323358246328	0.2017206911544923	0.3689892502910257	3.4233379483094000e+03	1.2804416158704394e+03	-4.0646411145203530e+02	1.4395266475476808e+02	-1.8848114163202089e+02	1.6939897437479428e+02	-1.2423407205146668e+02	1.0551797576001756e+02	-8.6113394034147888e+01	8.7482060432572851e+01	-1.2960722816945648e+02	1.0392013873696324e+02	-8.9119424715604239e+01	8.8632603065768961e+01	
1065_205	0.1987598261855076	0.3442649360531516	0.2022823245337804	0.3409006543321673	3.1868729750851585e+03	1.1254252536480612e+03	-3.7439161528838167e+02	1.5505835804080931e+02	-2.1594704546692483e+02	1.2570618197062589e+02	-1.5838168133436278e+02	1.1280327643725182e+02	-9.0313778955284704e+01	6.0320635894819752e+01	-1.6314943969887977e+02	1.1165229929998131e+02	-9.3003541025636707e+01	6.0728898609072260e+01	
1065_209	0.1988602967769423	0.2805556249399926	0.1993445343606165	0.280065581700728	4.2990089337106392e+03	1.2391349628962103e+03	-3.5839249376746443e+02	2.4527028289261398e+02	-1.5469062265758731e+02	1.2935094234630884e+02	-1.4829633700289403e+02	1.5522617578821377e+02	-7.8688713139317400e+01	7.2753974325591656e+01	-1.5030991391274864e+02	1.5491358917311297e+02	-7.8628079095668554e+01	7.2726399308626952e+01	
1065_212	0.2491982496352333	0.3123945323556623	0.249301930881732	0.3114054167860871	3.6769513027771859e+03	1.1069173155727826e+03	-3.8893161907138199e+02	2.0622286790624281e+02	-2.1424067627860114e+02	1.2499557130015424e+02	-1.6872558486556153e+02	1.5932765036452946e+02	-9.7915987976605351e+01	6.4361929081160298e+01	-1.7167264677898817e+02	1.5856137011545246e+02	-1.0044436106548751e+02	6.4678128995462700e+01	
1065_214	0.2504850488296908	0.3432198557203931	0.2514471431199872	0.3422698120634114	3.1323048292108929e+03	1.0558493723355714e+03	-4.5011597569497252e+02	1.8253957142909059e+02	-2.2602346719198604e+02	1.4170591957873805e+02	-1.4353245995377947e+02	1.4137893788509737e+02	-9.2323159769202562e+01	7.6966791064973492e+01	-1.4965578715049196e+02	1.3986302323238391e+02	-9.4081868891057567e+01	7.7803961355331069e+01	
1065_215	0.250006015108075	0.2810999397031983	0.2499670538922346	0.2804577192006055	4.0394573569191443e+03	1.1589207574186023e+03	-4.4945839077438478e+02	2.5289933133229434e+02	-2.9277169883600459e+02	1.3444194253456203e+02	-2.0073963203965187e+02	1.7293058704014291e+02	-1.0273348782920456e+02	7.7878330908736572e+01	-2.0315163270626851e+02	1.7240240396743539e+02	-1.2967033933580802e+02	7.7697802211763573e+01	
1065_220	0.2500204357666664	0.4053238725263074	0.2565277118791907	0.4038078591618549	2.7882590590359928e+03	1.0498848598790439e+03	-5.3961603151247778e+02	1.7213252991065050e+02	-2.3886505664811304e+02	1.2303446856012658e+02	-8.1044116003309000e+01	1.0544375983410126e+02	-8.2552836560257262e+01	7.7700492725546198e+01	-8.5258662228763868e+01	1.0632817771411435e+02	-8.8275758883899528e+01	7.8007679813803009e+01	
1065_244	0.3149583939076243	0.4060664483585003	0.3215739200831691	0.4024985287037222	2.2988951065343940e+03	8.2466638542556586e+02	-4.4932856817714361e+02	1.3671595611950605e+02	-2.5195390901703666e+02	1.1379233310022384e+02	-1.1635932702555847e+02	1.0297035836593575e+02	-9.3190398494112827e+01	8.7590649701466930e+01	-1.2008170074252818e+02	1.0327387869278535e+02	-9.4718601196015896e+01	8.7364728457185677e+01	
1065_246	0.3151179645486159	0.3439002289661788	0.3207771444505355	0.3426572675674143	2.7487953562930247e+03	8.4470480803186138e+02	-5.0555520899766088e+02	1.8186481054751286e+02	-2.1987529843613694e+02	1.3316337604339708e+02	-1.6307254077965280e+02	1.5567187380254677e+02	-1.0142674421163827e+02	6.7043399557652549e+01	-1.7007302907921115e+02	1.5410558438038532e+02	-1.0313693514687435e+02	6.7498733396063670e+01	
1065_257	0.3967715284026982	0.3746813473750508	0.406593574510275	0.3722178063631765	2.1479711193590206e+03	7.0068441593779244e+02	-5.1217190149666840e+02	1.5129191765893748e+02	-2.6913922916753438e+02	1.6869571853475387e+02	-1.6947753385671160e+02	1.2754413750852204e+02	-1.0984783932789939e+02	9.7906527660176152e+01	-1.7477741307348421e+02	1.2578396443236103e+02	-1.1405136590112798e+02	9.7748535039803983e+01	
1065_262	0.3970306151000211	0.4057312287993733	0.4074981309487273	0.4043271604729708	2.0805902786035922e+03	7.1380251433831324e+02	-4.7459761204787600e+02	1.4013945105382476e+02	-2.5088876532476556e+02	1.1728147531310702e+02	-1.0214173118353365e+02	1.1925847837157590e+02	-1.0519157255985320e+02	9.7183984023565571e+01	-1.0548500556773836e+02	1.1932064537647351e+02	-1.0829117136912770e+02	9.7032809012941470e+01	
1065_264	0.3974277139648117	0.3437369965882509	0.4053591066679772	0.3403569723620241	2.4388164183901117e+03	9.7712112017603511e+02	-5.3499607415085302e+02	1.8998503708539837e+02	-2.8996812841928806e+02	1.6395533033729430e+02	-2.1558272016919051e+02	1.6618305091080583e+02	-1.0032463255886464e+02	8.6856705028919421e+01	-2.2095360564387269e+02	1.6452957463031794e+02	-1.0321502372336583e+02	8.6800841768043796e+01	
1065_283	0.5001692513816997	0.4059023820343696	0.5008467711110548	0.4060186197774797	1.7429844800301705e+03	6.4233784353049634e+02	-4.3063011752533259e+02	1.2937475398133822e+02	-2.8542337733341475e+02	1.0424933425250526e+02	-1.1702303727086853e+02	1.2440679095528446e+02	-8.9240405526885681e+01	7.9829029035538099e+01	-1.2048839032368163e+02	1.2429575602142864e+02	-9.2458246172447147e+01	8.0615680116724505e+01	
1065_286	0.5005103545157991	0.3747415888827558	0.5124740890901287	0.3748786063151538	1.6847300093040910e+03	6.5656069124879582e+02	-5.0395076099052483e+02	1.7603824006253288e+02	-3.0519511238643520e+02	1.6510263098287737e+02	-1.4471044247398558e+02	1.1441537913649331e+02	-1.3198259380887538e+02	1.0072998797105521e+02	-1.5011670344190728e+02	1.1457221048882464e+02	-1.3526509998729085e+02	1.0060443776113200e+02	
1065_287	0.5002078065407074	0.3124911808897902	0.5028766303828992	0.3113143339694089	2.1587842782444945e+03	7.4132657295659669e+02	-5.8305040646157931e+02	2.5930093059249151e+02	-4.0360754831824164e+02	1.3851350044464360e+02	-2.5345632819538505e+02	1.9786945104176735e+02	-1.6256507204946794e+02	9.8991163012053221e+01	-2.5754048312730907e+02	1.9684763049550000e+02	-1.7236051894415820e+02	9.9371069405701704e+01	
1065_296	0.629604890811295	0.3751823654736287	0.6376730005481535	0.3740264530842683	1.7464184573664472e+03	5.1991588974417562e+02	-6.2197798274337504e+02	1.8813514746865812e+02	-3.5348646824727280e+02	1.6063849060831504e+02	-1.0214337263401323e+02	8.9165378399876232e+01	-1.1659680896945352e+02	8.5442193743435197e+01	-1.0869477684044597e+02	9.0299901848350316e+01	-1.2760614602432656e+02	8.5425299439068695e+01	
1065_302	0.6296056684742857	0.3438134685835106	0.6418349498307595	0.3423413601857783	1.7449626092059129e+03	4.8249969694352939e+02	-6.0473792281217629e+02	1.7909070851402089e+02	-3.1912531881134555e+02	1.4010605231215558e+02	-2.3114810608492050e+02	1.8225485012856302e+02	-1.1949049594665020e+02	7.5555944631682308e+01	-2.3647559004202469e+02	1.8050004026862990e+02	-1.2823725018042066e+02	7.5038335154921526e+01	
1065_303	0.6302031502573648	0.4061440045064297	0.6438852243763226	0.4052732787626328	1.3548626189645788e+03	5.2736964589081344e+02	-6.3176874469821053e+02	1.4405452689368815e+02	-2.7558633407699989e+02	1.2630343097906761e+02	-1.1571669445631615e+02	1.2052082991527600e+02	-1.1053399448064854e+02	9.2633910083692442e+01	-1.2375961242610242e+02	1.2067500903540120e+02	-1.1454223236199739e+02	9.3292114474292248e+01	
1065_322	0.7948405803713302	0.4065478411713053	0.8007785629004919	0.404753102581268	1.1933403319656218e+03	4.2555822695017559e+02	-4.3041062941655565e+02	1.2124100163454129e+02	-2.9512381313085064e+02	7.2271458895291005e+01	-1.7349836025569971e+02	1.4509883818617121e+02	-1.2453589526401592e+02	8.5628548374694191e+01	-1.7485395942551077e+02	1.4805763684144114e+02	-1.3518542377465556e+02	9.1383206585322654e+01	
1065_324	0.8025785662250776	0.3738481047984971	0.8087997588636242	0.3720550308391449	1.7600771216716355e+03	5.0744404446124395e+02	-6.3409600591345350e+02	3.5975182590756737e+02	-2.8835605935702938e+02	1.2680074520958775e+02	-1.6626090920329565e+02	2.2817917654891139e+02	-1.2466240229587815e+02	9.8147168197876283e+01	-1.7043227981182980e+02	2.3999169970343524e+02	-1.2911124610021486e+02	1.0514910898345899e+02	
1065_345	1.013471776085861	0.4142674855050277	1.013259243880106	0.4134221619524107	8.1566677016732990e+02	4.1865609777783897e+02	-5.2169239780585758e+02	8.4553935824877328e+01	-3.4363751087550173e+02	8.5595110252572994e+01	-2.2335333984149955e+02	2.3260382523220818e+02	-1.3735666160384835e+02	1.0921736673546143e+02	-2.2505925179520713e+02	2.3467297200118500e+02	-1.3805497796299261e+02	1.0984190701105686e+02	
1065_367	1.586462614651638	0.3125311599431587	1.625526027017295	0.3098971980941864	7.9869279375881467e+02	2.5797143021559771e+02	-1.0069338201603607e+03	3.1787057179706773e+02	-4.2630746236027665e+02	1.5721682387297986e+02	-4.5795352012491742e+02	2.3230119493853888e+02	-1.9100049248770910e+02	1.3803173996343395e+02	-4.7378132860110486e+02	2.3218523626056486e+02	-1.9206032909471091e+02	1.3721183631268983e+02	
1065_373	1.588189569138341	0.3437586392144582	1.590345013476492	0.3438903185559992	8.5977378202762804e+02	2.7810986569311325e+02	-6.5838110212527317e+02	2.3498183649485102e+02	-4.8832248983277941e+02	1.8481352081486645e+02	-2.8875141736195496e+02	1.6206690836104281e+02	-1.9572072820670491e+02	1.1358525293950198e+02	-3.0250146778991035e+02	1.6171456368574846e+02	-1.9776308065929277e+02	1.1169817727862468e+02	
1065_376	1.589641874911072	0.2815197981929681	1.622041849103572	0.2816164124520107	1.0626699757438359e+03	3.0275774458603377e+02	-9.4574174723667716e+02	3.9092227736683219e+02	-4.2087207044064695e+02	1.6643995753201352e+02	-4.3262340347071591e+02	3.0847757053070205e+02	-1.9962387236568759e+02	1.0480396528357520e+02	-4.4495032532040472e+02	3.0766182708040998e+02	-2.0216680944582521e+02	1.0337170973288504e+02	
1065_384	1.998892722276963	0.3437741920292418	2.04827810196893	0.3419358533742613	8.4830566997932976e+02	2.2613741955975021e+02	-7.4631132555784961e+02	1.8940682548433500e+02	-5.0061179429611366e+02	1.8993127548318222e+02	-2.2273963458256196e+02	1.4588095948821470e+02	-2.1070392614636418e+02	1.1936348543374305e+02	-2.3359546851541771e+02	1.4534203275115010e+02	-2.1445070347607722e+02	1.1702973659715282e+02	
1065_397	2.516822148578846	0.2813715872946467	6.3334288942335195e+02	-1.1087953999395452e+03	4.2681832739940660e+02	-5.2719165664531579e+02	3.2635687209733652e+02	-5.3987132458027736e+02	3.2660216830968676e+02	
1065_430	3.995346242683684	0.3126558640082329	4.049235503250267	0.3090711677079449	4.3103179097541539e+02	1.2933206726282606e+02	-8.7616173628138324e+02	1.6959630327421138e+02	-4.4411945735400980e+02	2.1609534272752626e+02	-2.4090042321772273e+02	1.4938171381493848e+02	-2.2454990574233116e+02	1.4049734964697436e+02	-2.7410667431501469e+02	1.4613088108549468e+02	-2.2764345283386061e+02	1.3534286995443517e+02	
1065_433	4.000292357971013	0.2811141115013062	4.003474655941631	0.2811240153132916	4.6167503009296337e+02	1.4203470321164150e+02	-9.3001040012406520e+02	1.8188760845826741e+02	-3.8924390018893899e+02	3.3592604090205543e+02	-3.1049526823919194e+02	1.4032491072303964e+02	-2.0128963878242863e+02	1.9309356206978774e+02	-3.0997328874295107e+02	1.3794251582465037e+02	-2.0570121723319807e+02	1.8863648083060775e+02	
1065_447	5.050251800110146	0.2811834836024754	5.057737549140525	0.2809923792335314	4.2469134639011941e+02	1.1111962657253331e+02	-1.0580005931342268e+03	1.6865021113321808e+02	-4.6053056666324858e+02	3.4835971836076658e+02	-3.3854351667337988e+02	1.4251777052921503e+02	-1.9376081945281078e+02	2.1377271790824230e+02	-3.3782707056526044e+02	1.4000840795996797e+02	-2.0499735944106396e+02	2.1053508405688208e+02	
1065_459	6.359814185482765	0.2809976574765387	6.406706264316377	0.2810408278591497	4.6279063040132212e+02	1.0607540851388589e+02	-1.3821950177486697e+03	1.9025771568207819e+02	-5.4022032604408093e+02	2.4917910378325232e+02	-2.9299754989619049e+02	1.6018240442197089e+02	-2.3928987074007554e+02	2.0093493164313890e+02	-4.2613219969015285e+02	1.5689562083961479e+02	-2.3614622349263607e+02	1.9050783227708493e+02	
1065_463	6.372469846323227	0.312347308612392	6.418538925586847	0.3112793646381873	4.7618972617611155e+02	8.9832330160745201e+01	-1.6672566623527418e+03	2.3353756859360860e+02	-4.8896286824978756e+02	1.7759577009460824e+02	-3.6134572006666673e+02	1.4967982253950817e+02	-2.1834097132941969e+02	2.0563210709871746e+02	-4.8709589945468025e+02	1.7178651008073024e+02	-2.1944569695801181e+02	1.9112895457583247e+02	
1065_92	0.06239901665500532	0.3122710198395652	0.06244232582921998	0.3129368016924492	8.7967693896564579e+03	3.3267552464830528e+03	-2.5543407218802696e+02	1.8571603258243806e+02	-1.6210222175610161e+02	9.9151910720441776e+01	-9.7048672696795350e+01	1.1767508728017783e+02	-7.4816932028581874e+01	5.1545043438484903e+01	-9.9290143747384320e+01	1.1739264176778441e+02	-7.5021817755914739e+01	5.1861148934737692e+01	
